/'Data'/'Voltage',/'Data'/'Current',/'Data'/'Energy',/'Data'/'GLV',/'Data'/'Violation',/'Data'/'TeamSignal1',/'Data'/'TeamSignal2',/'Data'/'TeamSignal3',/'Data'/'TeamSignal4'
199.74701,0.142,0.0,13.399536,False,0,0,0,0
199.74701,0.142,0.0,13.399536,False,0,0,0,0
201.376,0.14400001,0.0,13.364505,False,0,0,0,0
203.52,0.143,0.0,13.487115,False,0,0,0,0
205.121,0.13800001,0.0,13.504631,False,0,0,0,0
206.68001,0.135,0.0,13.346989,False,0,0,0,0
208.852,0.13100001,0.0,13.294442,False,0,0,0,0
210.32701,0.13700001,0.0,13.469599,False,0,0,0,0
211.71901,0.134,0.0,13.434567,False,0,0,0,0
213.71,0.135,0.0,13.434567,False,0,0,0,0
215.21301,0.124000005,0.0,13.434567,False,0,0,0,0
216.63301,0.127,0.0,13.3294735,False,0,0,0,0
218.41501,0.12200001,0.0,13.522146,False,0,0,0,0
219.76501,0.12200001,0.0,13.276926,False,0,0,0,0
221.255,0.119,0.0,13.346989,False,0,0,0,0
222.87001,0.12100001,0.0,13.399536,False,0,0,0,0
224.23401,0.11100001,0.0,13.452084,False,0,0,0,0
225.501,0.11000001,0.0,12.979159,False,0,0,0,0
227.227,0.109000005,0.0,13.294442,False,0,0,0,0
228.29901,0.11000001,0.0,13.434567,False,0,0,0,0
229.62102,0.105000004,0.0,13.557178,False,0,0,0,0
231.139,0.109000005,0.0,13.311958,False,0,0,0,0
232.238,0.10300001,0.0,13.3294735,False,0,0,0,0
233.51901,0.10700001,0.0,13.189347,False,0,0,0,0
235.07802,0.102000006,0.0,13.574694,False,0,0,0,0
236.06601,0.102000006,0.0,13.539662,False,0,0,0,0
237.23601,0.094000004,0.0,12.926611,False,0,0,0,0
238.67001,0.101,0.0,13.311958,False,0,0,0,0
239.755,0.093,0.0,13.399536,False,0,0,0,0
240.81302,0.087000005,0.0,13.557178,False,0,0,0,0
242.06601,0.091000006,0.0,13.294442,False,0,0,0,0
243.18001,0.09200001,0.0,13.25941,False,0,0,0,0
244.182,0.079,0.0,13.3294735,False,0,0,0,0
245.37901,0.094000004,0.0,13.662272,False,0,0,0,0
246.38202,0.087000005,0.0,13.417052,False,0,0,0,0
247.35602,0.094000004,0.0,13.294442,False,0,0,0,0
248.55301,0.087000005,0.0,13.311958,False,0,0,0,0
249.47202,0.087000005,0.0,13.3294735,False,0,0,0,0
250.391,0.080000006,0.0,13.452084,False,0,0,0,0
251.46301,0.08400001,0.0,13.3294735,False,0,0,0,0
252.32602,0.079,0.0,13.311958,False,0,0,0,0
253.28601,0.080000006,0.0,13.364505,False,0,0,0,0
254.33002,0.07700001,0.0,13.59221,False,0,0,0,0
255.24901,0.079,0.0,13.609725,False,0,0,0,0
256.015,0.08400001,0.0,13.241895,False,0,0,0,0
257.11502,0.07300001,0.0,13.276926,False,0,0,0,0
257.811,0.069000006,0.0,13.469599,False,0,0,0,0
258.604,0.07300001,0.0,13.25941,False,0,0,0,0
259.592,0.07,0.0,13.504631,False,0,0,0,0
260.33002,0.07,0.0,13.434567,False,0,0,0,0
261.165,0.071,0.0,13.539662,False,0,0,0,0
262.04202,0.064,0.0,13.452084,False,0,0,0,0
262.69702,0.064,0.0,13.469599,False,0,0,0,0
263.379,0.052,0.0,13.417052,False,0,0,0,0
264.39502,0.066,0.0,13.469599,False,0,0,0,0
265.02103,0.064,0.0,13.311958,False,0,0,0,0
265.578,0.057000004,0.0,13.311958,False,0,0,0,0
266.65002,0.058000002,0.0,13.417052,False,0,0,0,0
267.11002,0.065000005,0.0,13.574694,False,0,0,0,0
267.708,0.060000002,0.0,13.417052,False,0,0,0,0
268.571,0.057000004,0.0,13.452084,False,0,0,0,0
269.18402,0.060000002,0.0,13.189347,False,0,0,0,0
269.838,0.048000004,0.0,13.574694,False,0,0,0,0
270.52002,0.051000003,0.0,13.504631,False,0,0,0,0
271.24402,0.053000003,0.0,13.294442,False,0,0,0,0
271.73102,0.051000003,0.0,13.276926,False,0,0,0,0
272.51102,0.049000002,0.0,13.434567,False,0,0,0,0
272.984,0.053000003,0.0,13.609725,False,0,0,0,0
273.61102,0.054,0.0,13.399536,False,0,0,0,0
274.16702,0.041,0.0,13.276926,False,0,0,0,0
274.877,0.048000004,0.0,13.364505,False,0,0,0,0
275.281,0.048000004,0.0,13.469599,False,0,0,0,0
275.949,0.046000004,0.0,13.452084,False,0,0,0,0
276.45,0.046000004,0.0,13.346989,False,0,0,0,0
276.93802,0.054,0.0,13.469599,False,0,0,0,0
277.536,0.046000004,0.0,13.504631,False,0,0,0,0
278.10703,0.047000002,0.0,13.25941,False,0,0,0,0
