/'Data'/'Voltage',/'Data'/'Current',/'Data'/'Energy',/'Data'/'GLV',/'Data'/'Violation',/'Data'/'TeamSignal1',/'Data'/'TeamSignal2',/'Data'/'TeamSignal3',/'Data'/'TeamSignal4'
165.822,-0.076000005,0.0,12.76897,False,0,0,0,0
165.822,-0.076000005,0.0,12.76897,False,0,0,0,0
167.356,-0.081,0.0,12.76897,False,0,0,0,0
169.03201,-0.076000005,0.0,12.611328,False,0,0,0,0
170.96,-0.071,0.0,12.663876,False,0,0,0,0
172.70601,-0.074,0.0,12.786486,False,0,0,0,0
174.14201,-0.072000004,0.0,12.646359,False,0,0,0,0
176.09901,-0.076000005,0.0,12.593813,False,0,0,0,0
177.535,-0.074,0.0,12.576297,False,0,0,0,0
179.05602,-0.066,0.0,12.52375,False,0,0,0,0
180.98502,-0.072000004,0.0,12.628844,False,0,0,0,0
182.632,-0.076000005,0.0,12.506234,False,0,0,0,0
184.01201,-0.067,0.0,12.611328,False,0,0,0,0
186.067,-0.067,0.0,12.663876,False,0,0,0,0
187.348,-0.069000006,0.0,12.786486,False,0,0,0,0
188.841,-0.061000004,0.0,12.5412655,False,0,0,0,0
190.671,-0.069000006,0.0,12.628844,False,0,0,0,0
192.19101,-0.063,0.0,12.243498,False,0,0,0,0
193.36002,-0.063,0.0,12.821517,False,0,0,0,0
195.34502,-0.059000004,0.0,12.733938,False,0,0,0,0
196.669,-0.063,0.0,12.576297,False,0,0,0,0
198.091,-0.065000005,0.0,12.471202,False,0,0,0,0
199.83601,-0.066,0.0,12.681391,False,0,0,0,0
201.061,-0.060000002,0.0,12.681391,False,0,0,0,0
202.328,-0.059000004,0.0,12.576297,False,0,0,0,0
204.13,-0.056,0.0,12.663876,False,0,0,0,0
205.48201,-0.058000002,0.0,12.76897,False,0,0,0,0
206.72101,-0.056,0.0,12.471202,False,0,0,0,0
208.39601,-0.059000004,0.0,12.453687,False,0,0,0,0
209.81801,-0.066,0.0,12.628844,False,0,0,0,0
211.001,-0.056,0.0,12.681391,False,0,0,0,0
212.64801,-0.060000002,0.0,12.716423,False,0,0,0,0
213.84502,-0.055000003,0.0,12.611328,False,0,0,0,0
215.07,-0.060000002,0.0,12.646359,False,0,0,0,0
216.71701,-0.052,0.0,12.698907,False,0,0,0,0
217.88602,-0.066,0.0,12.681391,False,0,0,0,0
219.11002,-0.049000002,0.0,12.646359,False,0,0,0,0
