/'Data'/'Voltage',/'Data'/'Current',/'Data'/'Energy',/'Data'/'GLV',/'Data'/'Violation',/'Data'/'TeamSignal1',/'Data'/'TeamSignal2',/'Data'/'TeamSignal3',/'Data'/'TeamSignal4'
206.22002,0.155,0.0,13.399536,False,0,0,0,0
206.22002,0.155,0.0,13.399536,False,0,0,0,0
207.89001,0.16100001,0.0,13.417052,False,0,0,0,0
209.75601,0.148,0.0,13.417052,False,0,0,0,0
211.89902,0.156,0.0,13.364505,False,0,0,0,0
213.70901,0.15200001,0.0,13.311958,False,0,0,0,0
215.393,0.142,0.0,13.382021,False,0,0,0,0
217.55101,0.14600001,0.0,13.382021,False,0,0,0,0
219.02701,0.13900001,0.0,13.504631,False,0,0,0,0
220.71101,0.13700001,0.0,13.399536,False,0,0,0,0
222.744,0.142,0.0,13.399536,False,0,0,0,0
224.24701,0.136,0.0,13.294442,False,0,0,0,0
225.70901,0.13100001,0.0,13.469599,False,0,0,0,0
227.88,0.133,0.0,13.522146,False,0,0,0,0
228.994,0.13100001,0.0,13.364505,False,0,0,0,0
230.45601,0.125,0.0,13.452084,False,0,0,0,0
232.32101,0.119,0.0,13.487115,False,0,0,0,0
233.88,0.12200001,0.0,13.434567,False,0,0,0,0
235.17502,0.125,0.0,13.22438,False,0,0,0,0
236.92902,0.119,0.0,13.417052,False,0,0,0,0
238.23701,0.117000006,0.0,13.434567,False,0,0,0,0
239.574,0.113000005,0.0,13.276926,False,0,0,0,0
241.20201,0.112,0.0,13.382021,False,0,0,0,0
242.48302,0.106000006,0.0,13.469599,False,0,0,0,0
243.72202,0.109000005,0.0,13.469599,False,0,0,0,0
245.26701,0.105000004,0.0,13.434567,False,0,0,0,0
246.50601,0.104,0.0,13.382021,False,0,0,0,0
247.64801,0.105000004,0.0,13.382021,False,0,0,0,0
249.13701,0.105000004,0.0,13.294442,False,0,0,0,0
250.20901,0.094000004,0.0,13.189347,False,0,0,0,0
251.434,0.10300001,0.0,13.399536,False,0,0,0,0
252.75601,0.09900001,0.0,13.434567,False,0,0,0,0
253.91202,0.097,0.0,13.3294735,False,0,0,0,0
255.03902,0.095000006,0.0,13.504631,False,0,0,0,0
256.22302,0.093,0.0,13.452084,False,0,0,0,0
257.35,0.09,0.0,13.487115,False,0,0,0,0
258.325,0.086,0.0,13.557178,False,0,0,0,0
259.661,0.091000006,0.0,13.504631,False,0,0,0,0
260.608,0.085,0.0,13.504631,False,0,0,0,0
261.56802,0.086,0.0,13.522146,False,0,0,0,0
262.793,0.083000004,0.0,13.3294735,False,0,0,0,0
263.62802,0.082,0.0,13.399536,False,0,0,0,0
264.60303,0.086,0.0,13.25941,False,0,0,0,0
265.842,0.083000004,0.0,13.452084,False,0,0,0,0
266.64902,0.078,0.0,13.154317,False,0,0,0,0
267.55402,0.078,0.0,13.522146,False,0,0,0,0
268.57,0.079,0.0,13.522146,False,0,0,0,0
269.28,0.069000006,0.0,13.522146,False,0,0,0,0
270.199,0.075,0.0,13.452084,False,0,0,0,0
271.27103,0.072000004,0.0,13.487115,False,0,0,0,0
272.17603,0.07300001,0.0,13.504631,False,0,0,0,0
272.802,0.07300001,0.0,13.294442,False,0,0,0,0
273.86002,0.075,0.0,13.364505,False,0,0,0,0
274.668,0.072000004,0.0,13.399536,False,0,0,0,0
275.377,0.064,0.0,13.469599,False,0,0,0,0
276.338,0.07,0.0,13.487115,False,0,0,0,0
277.006,0.067,0.0,13.522146,False,0,0,0,0
277.74402,0.068,0.0,13.434567,False,0,0,0,0
278.59302,0.064,0.0,13.504631,False,0,0,0,0
279.38702,0.060000002,0.0,13.504631,False,0,0,0,0
279.94302,0.061000004,0.0,13.452084,False,0,0,0,0
280.82,0.063,0.0,13.434567,False,0,0,0,0
281.50302,0.051000003,0.0,13.557178,False,0,0,0,0
282.07303,0.056,0.0,13.452084,False,0,0,0,0
282.96402,0.053000003,0.0,13.364505,False,0,0,0,0
283.493,0.062000003,0.0,13.399536,False,0,0,0,0
284.134,0.056,0.0,13.434567,False,0,0,0,0
284.95502,0.05,0.0,13.469599,False,0,0,0,0
285.47,0.054,0.0,13.241895,False,0,0,0,0
286.12402,0.049000002,0.0,13.434567,False,0,0,0,0
286.79202,0.047000002,0.0,13.399536,False,0,0,0,0
287.419,0.046000004,0.0,13.434567,False,0,0,0,0
287.92,0.047000002,0.0,13.539662,False,0,0,0,0
288.60202,0.051000003,0.0,13.504631,False,0,0,0,0
289.14502,0.046000004,0.0,13.469599,False,0,0,0,0
289.785,0.047000002,0.0,13.504631,False,0,0,0,0
290.44,0.044000003,0.0,13.346989,False,0,0,0,0
290.98203,0.053000003,0.0,13.364505,False,0,0,0,0
291.303,0.044000003,0.0,13.346989,False,0,0,0,0
291.901,0.043,0.0,13.487115,False,0,0,0,0
292.30502,0.038000003,0.0,13.452084,False,0,0,0,0
293.015,0.045,0.0,13.522146,False,0,0,0,0
293.613,0.043,0.0,13.469599,False,0,0,0,0
293.975,0.036000002,0.0,13.434567,False,0,0,0,0
294.393,0.046000004,0.0,13.487115,False,0,0,0,0
294.86603,0.037,0.0,13.25941,False,0,0,0,0
295.32602,0.041,0.0,13.364505,False,0,0,0,0
295.89603,0.036000002,0.0,13.504631,False,0,0,0,0
296.42502,0.042000003,0.0,13.504631,False,0,0,0,0
296.67603,0.042000003,0.0,13.522146,False,0,0,0,0
297.233,0.037,0.0,13.364505,False,0,0,0,0
297.734,0.043,0.0,13.522146,False,0,0,0,0
298.082,0.032,0.0,13.469599,False,0,0,0,0
