/'Data'/'Voltage',/'Data'/'Current',/'Data'/'Energy',/'Data'/'GLV',/'Data'/'Violation',/'Data'/'TeamSignal1',/'Data'/'TeamSignal2',/'Data'/'TeamSignal3',/'Data'/'TeamSignal4'
187.906,0.056,0.0,22.840515,False,0,0,0,0
187.906,0.056,0.0,22.840515,False,0,0,0,0
189.785,0.052,0.0,22.70039,False,0,0,0,0
192.51302,0.047000002,0.0,22.717907,False,0,0,0,0
194.28001,0.051000003,0.0,22.735422,False,0,0,0,0
196.242,0.052,0.0,22.682875,False,0,0,0,0
198.78902,0.055000003,0.0,22.717907,False,0,0,0,0
200.72401,0.049000002,0.0,22.70039,False,0,0,0,0
202.561,0.041,0.0,22.665358,False,0,0,0,0
204.92702,0.046000004,0.0,22.770454,False,0,0,0,0
206.79102,0.046000004,0.0,22.63033,False,0,0,0,0
208.809,0.044000003,0.0,22.770454,False,0,0,0,0
211.09201,0.047000002,0.0,22.840515,False,0,0,0,0
212.92902,0.047000002,0.0,22.57778,False,0,0,0,0
214.738,0.045,0.0,22.735422,False,0,0,0,0
217.16,0.041,0.0,22.840515,False,0,0,0,0
218.96901,0.046000004,0.0,22.717907,False,0,0,0,0
220.65302,0.041,0.0,22.78797,False,0,0,0,0
223.06001,0.039,0.0,22.928095,False,0,0,0,0
224.85602,0.037,0.0,22.770454,False,0,0,0,0
226.52602,0.046000004,0.0,22.717907,False,0,0,0,0
228.89201,0.045,0.0,22.823002,False,0,0,0,0
230.56201,0.045,0.0,22.928095,False,0,0,0,0
232.17601,0.044000003,0.0,22.893064,False,0,0,0,0
234.45801,0.049000002,0.0,22.4902,False,0,0,0,0
236.128,0.043,0.0,22.823002,False,0,0,0,0
237.645,0.041,0.0,22.752937,False,0,0,0,0
239.90001,0.041,0.0,22.840515,False,0,0,0,0
241.514,0.043,0.0,22.54275,False,0,0,0,0
243.296,0.047000002,0.0,22.735422,False,0,0,0,0
245.39702,0.039,0.0,22.665358,False,0,0,0,0
246.98401,0.043,0.0,22.665358,False,0,0,0,0
248.626,0.037,0.0,22.78797,False,0,0,0,0
250.699,0.039,0.0,22.63033,False,0,0,0,0
252.18901,0.042000003,0.0,22.823002,False,0,0,0,0
