/'Data'/'Voltage',/'Data'/'Current',/'Data'/'Energy',/'Data'/'GLV',/'Data'/'Violation',/'Data'/'TeamSignal1',/'Data'/'TeamSignal2',/'Data'/'TeamSignal3',/'Data'/'TeamSignal4'
166.42601,-0.07700001,0.0,12.628844,False,0,0,0,0
166.42601,-0.07700001,0.0,12.628844,False,0,0,0,0
168.58,-0.072000004,0.0,12.874064,False,0,0,0,0
169.973,-0.07700001,0.0,12.663876,False,0,0,0,0
171.69101,-0.078,0.0,12.716423,False,0,0,0,0
173.718,-0.074,0.0,12.733938,False,0,0,0,0
175.126,-0.074,0.0,12.698907,False,0,0,0,0
176.71701,-0.067,0.0,12.698907,False,0,0,0,0
178.80101,-0.071,0.0,12.698907,False,0,0,0,0
180.20901,-0.069000006,0.0,12.681391,False,0,0,0,0
181.74301,-0.065000005,0.0,12.716423,False,0,0,0,0
183.67201,-0.067,0.0,12.698907,False,0,0,0,0
185.17902,-0.071,0.0,12.716423,False,0,0,0,0
186.572,-0.069000006,0.0,12.786486,False,0,0,0,0
188.36002,-0.071,0.0,12.839032,False,0,0,0,0
189.923,-0.064,0.0,12.663876,False,0,0,0,0
191.31702,-0.066,0.0,12.751453,False,0,0,0,0
193.10501,-0.064,0.0,12.558781,False,0,0,0,0
194.49901,-0.065000005,0.0,12.348593,False,0,0,0,0
195.90701,-0.066,0.0,12.733938,False,0,0,0,0
197.779,-0.060000002,0.0,12.698907,False,0,0,0,0
199.08801,-0.064,0.0,12.76897,False,0,0,0,0
200.44,-0.063,0.0,12.891581,False,0,0,0,0
202.22801,-0.065000005,0.0,12.76897,False,0,0,0,0
203.49501,-0.056,0.0,12.471202,False,0,0,0,0
204.86101,-0.07,0.0,12.646359,False,0,0,0,0
206.494,-0.057000004,0.0,12.716423,False,0,0,0,0
207.86002,-0.064,0.0,12.839032,False,0,0,0,0
209.07,-0.058000002,0.0,12.821517,False,0,0,0,0
210.83002,-0.060000002,0.0,12.786486,False,0,0,0,0
212.154,-0.056,0.0,12.786486,False,0,0,0,0
213.40701,-0.058000002,0.0,12.839032,False,0,0,0,0
214.96901,-0.053000003,0.0,12.663876,False,0,0,0,0
216.12401,-0.064,0.0,12.646359,False,0,0,0,0
217.37701,-0.057000004,0.0,12.576297,False,0,0,0,0
219.03801,-0.065000005,0.0,12.76897,False,0,0,0,0
220.24901,-0.060000002,0.0,12.76897,False,0,0,0,0
221.389,-0.05,0.0,12.716423,False,0,0,0,0
223.06502,-0.064,0.0,12.681391,False,0,0,0,0
224.10701,-0.05,0.0,12.733938,False,0,0,0,0
225.40201,-0.053000003,0.0,12.786486,False,0,0,0,0
226.89401,-0.053000003,0.0,12.733938,False,0,0,0,0
228.035,-0.049000002,0.0,12.733938,False,0,0,0,0
229.17502,-0.052,0.0,12.804002,False,0,0,0,0
230.56902,-0.049000002,0.0,12.698907,False,0,0,0,0
231.695,-0.053000003,0.0,12.716423,False,0,0,0,0
232.807,-0.057000004,0.0,12.821517,False,0,0,0,0
234.38402,-0.05,0.0,12.821517,False,0,0,0,0
235.42601,-0.054,0.0,12.698907,False,0,0,0,0
236.48201,-0.047000002,0.0,12.681391,False,0,0,0,0
237.89001,-0.051000003,0.0,12.76897,False,0,0,0,0
238.90302,-0.048000004,0.0,12.418655,False,0,0,0,0
239.988,-0.052,0.0,12.751453,False,0,0,0,0
241.35301,-0.045,0.0,12.628844,False,0,0,0,0
242.423,-0.046000004,0.0,12.751453,False,0,0,0,0
243.423,-0.052,0.0,12.786486,False,0,0,0,0
244.81702,-0.045,0.0,12.76897,False,0,0,0,0
245.80202,-0.05,0.0,12.716423,False,0,0,0,0
246.81601,-0.044000003,0.0,12.821517,False,0,0,0,0
248.09702,-0.044000003,0.0,12.751453,False,0,0,0,0
249.139,-0.046000004,0.0,12.733938,False,0,0,0,0
250.08202,-0.048000004,0.0,12.681391,False,0,0,0,0
251.32101,-0.051000003,0.0,12.681391,False,0,0,0,0
252.30602,-0.047000002,0.0,12.76897,False,0,0,0,0
253.32,-0.045,0.0,12.663876,False,0,0,0,0
254.60101,-0.047000002,0.0,12.593813,False,0,0,0,0
255.44601,-0.043,0.0,12.821517,False,0,0,0,0
256.403,-0.045,0.0,12.874064,False,0,0,0,0
257.642,-0.046000004,0.0,12.733938,False,0,0,0,0
258.586,-0.041,0.0,12.646359,False,0,0,0,0
259.41602,-0.040000003,0.0,12.76897,False,0,0,0,0
260.683,-0.041,0.0,12.786486,False,0,0,0,0
261.669,-0.039,0.0,12.751453,False,0,0,0,0
262.48602,-0.041,0.0,12.733938,False,0,0,0,0
263.64,-0.047000002,0.0,12.663876,False,0,0,0,0
264.65402,-0.037,0.0,12.733938,False,0,0,0,0
265.38602,-0.040000003,0.0,12.698907,False,0,0,0,0
266.526,-0.045,0.0,12.646359,False,0,0,0,0
267.34302,-0.040000003,0.0,12.733938,False,0,0,0,0
268.08902,-0.040000003,0.0,12.804002,False,0,0,0,0
269.31403,-0.041,0.0,12.681391,False,0,0,0,0
270.144,-0.039,0.0,12.751453,False,0,0,0,0
270.876,-0.044000003,0.0,12.453687,False,0,0,0,0
272.017,-0.038000003,0.0,12.751453,False,0,0,0,0
272.80502,-0.037,0.0,12.76897,False,0,0,0,0
273.70602,-0.035,0.0,12.698907,False,0,0,0,0
274.69202,-0.042000003,0.0,12.804002,False,0,0,0,0
275.466,-0.040000003,0.0,12.681391,False,0,0,0,0
276.269,-0.044000003,0.0,12.856548,False,0,0,0,0
277.325,-0.039,0.0,12.506234,False,0,0,0,0
278.127,-0.029000001,0.0,12.751453,False,0,0,0,0
278.859,-0.038000003,0.0,12.716423,False,0,0,0,0
279.859,-0.033,0.0,12.751453,False,0,0,0,0
280.67502,-0.038000003,0.0,12.751453,False,0,0,0,0
281.37903,-0.034,0.0,12.716423,False,0,0,0,0
282.42102,-0.037,0.0,12.733938,False,0,0,0,0
283.09702,-0.035,0.0,12.698907,False,0,0,0,0
283.815,-0.031000001,0.0,12.874064,False,0,0,0,0
284.885,-0.034,0.0,12.558781,False,0,0,0,0
