/'Data'/'Voltage',/'Data'/'Current',/'Data'/'Energy',/'Data'/'GLV',/'Data'/'Violation',/'Data'/'TeamSignal1',/'Data'/'TeamSignal2',/'Data'/'TeamSignal3',/'Data'/'TeamSignal4'
95.009,0.393,0.0,12.050824,False,0,0,0,0
95.009,0.393,0.0,12.050824,False,0,0,0,0
95.58401,0.38500002,0.0,12.015794,False,0,0,0,0
95.934006,0.37300003,0.0,12.208466,False,0,0,0,0
96.411,0.36600003,0.0,12.155919,False,0,0,0,0
96.95701,0.35700002,0.0,12.085856,False,0,0,0,0
97.16801,0.35000002,0.0,12.120887,False,0,0,0,0
97.602005,0.34500003,0.0,12.103373,False,0,0,0,0
98.121,0.34,0.0,12.06834,False,0,0,0,0
98.51401,0.33400002,0.0,12.173435,False,0,0,0,0
98.906006,0.324,0.0,12.138403,False,0,0,0,0
99.313,0.32200003,0.0,12.138403,False,0,0,0,0
99.733,0.31300002,0.0,12.103373,False,0,0,0,0
100.02801,0.31500003,0.0,12.06834,False,0,0,0,0
100.434006,0.30200002,0.0,11.858151,False,0,0,0,0
100.799,0.294,0.0,11.82312,False,0,0,0,0
101.037,0.28300002,0.0,12.103373,False,0,0,0,0
101.52801,0.284,0.0,12.033309,False,0,0,0,0
101.72401,0.282,0.0,11.735541,False,0,0,0,0
101.990005,0.27400002,0.0,12.085856,False,0,0,0,0
102.509,0.272,0.0,12.120887,False,0,0,0,0
102.719,0.264,0.0,12.06834,False,0,0,0,0
102.97201,0.25800002,0.0,12.085856,False,0,0,0,0
103.420006,0.257,0.0,12.085856,False,0,0,0,0
103.589005,0.25,0.0,12.033309,False,0,0,0,0
103.841,0.23900001,0.0,12.103373,False,0,0,0,0
104.205,0.24000001,0.0,12.050824,False,0,0,0,0
104.36001,0.22500001,0.0,12.085856,False,0,0,0,0
104.71001,0.22500001,0.0,12.155919,False,0,0,0,0
104.850006,0.22600001,0.0,12.033309,False,0,0,0,0
105.173004,0.22600001,0.0,12.085856,False,0,0,0,0
105.677,0.215,0.0,12.085856,False,0,0,0,0
105.97201,0.21000001,0.0,12.085856,False,0,0,0,0
106.08401,0.20600002,0.0,12.050824,False,0,0,0,0
106.449005,0.20400001,0.0,12.085856,False,0,0,0,0
106.603004,0.19500001,0.0,12.050824,False,0,0,0,0
106.827,0.202,0.0,12.033309,False,0,0,0,0
107.051,0.18900001,0.0,12.050824,False,0,0,0,0
107.29001,0.18800001,0.0,12.085856,False,0,0,0,0
107.37401,0.18100001,0.0,11.998278,False,0,0,0,0
107.69601,0.179,0.0,12.173435,False,0,0,0,0
107.907005,0.18,0.0,12.155919,False,0,0,0,0
107.963005,0.18,0.0,12.103373,False,0,0,0,0
108.285,0.17,0.0,11.963245,False,0,0,0,0
108.271,0.16600001,0.0,11.998278,False,0,0,0,0
108.467,0.162,0.0,11.980762,False,0,0,0,0
108.70601,0.16900001,0.0,12.06834,False,0,0,0,0
108.86001,0.157,0.0,12.050824,False,0,0,0,0
109.05601,0.16000001,0.0,12.015794,False,0,0,0,0
109.14001,0.15300001,0.0,12.138403,False,0,0,0,0
109.323006,0.15100001,0.0,11.963245,False,0,0,0,0
109.505005,0.148,0.0,12.033309,False,0,0,0,0
109.673004,0.15,0.0,12.015794,False,0,0,0,0
109.715004,0.143,0.0,12.050824,False,0,0,0,0
109.897,0.141,0.0,11.998278,False,0,0,0,0
110.122,0.14400001,0.0,12.120887,False,0,0,0,0
110.30401,0.13900001,0.0,12.033309,False,0,0,0,0
110.36001,0.136,0.0,12.033309,False,0,0,0,0
110.44401,0.136,0.0,12.120887,False,0,0,0,0
110.62601,0.128,0.0,11.928215,False,0,0,0,0
110.66801,0.128,0.0,12.050824,False,0,0,0,0
110.879005,0.125,0.0,12.050824,False,0,0,0,0
110.949005,0.132,0.0,12.138403,False,0,0,0,0
111.019005,0.13000001,0.0,12.033309,False,0,0,0,0
111.229004,0.12200001,0.0,12.155919,False,0,0,0,0
111.355,0.116000004,0.0,12.103373,False,0,0,0,0
111.425,0.12900001,0.0,12.155919,False,0,0,0,0
111.594,0.11800001,0.0,11.998278,False,0,0,0,0
111.608,0.113000005,0.0,12.050824,False,0,0,0,0
111.70601,0.113000005,0.0,12.015794,False,0,0,0,0
111.84601,0.109000005,0.0,11.998278,False,0,0,0,0
111.90201,0.113000005,0.0,12.155919,False,0,0,0,0
112.01401,0.112,0.0,12.085856,False,0,0,0,0
112.15401,0.10300001,0.0,12.033309,False,0,0,0,0
112.281006,0.104,0.0,12.138403,False,0,0,0,0
112.281006,0.11000001,0.0,11.998278,False,0,0,0,0
112.463005,0.109000005,0.0,12.103373,False,0,0,0,0
112.589005,0.101,0.0,12.085856,False,0,0,0,0
112.645004,0.1,0.0,12.190951,False,0,0,0,0
112.673004,0.09600001,0.0,12.085856,False,0,0,0,0
112.771,0.09600001,0.0,12.033309,False,0,0,0,0
112.926,0.09600001,0.0,12.015794,False,0,0,0,0
112.94,0.094000004,0.0,12.085856,False,0,0,0,0
112.94,0.101,0.0,12.015794,False,0,0,0,0
113.038,0.095000006,0.0,11.998278,False,0,0,0,0
113.17801,0.093,0.0,12.015794,False,0,0,0,0
113.122,0.086,0.0,12.033309,False,0,0,0,0
113.15001,0.09200001,0.0,12.050824,False,0,0,0,0
113.29001,0.08800001,0.0,11.998278,False,0,0,0,0
113.44401,0.086,0.0,12.085856,False,0,0,0,0
113.31801,0.085,0.0,11.94573,False,0,0,0,0
113.59801,0.081,0.0,11.630447,False,0,0,0,0
113.66901,0.056,0.0,11.788089,False,0,0,0,0
