SampleID,Voltage,Current,Energy,GLV,Power
0.0,181.10501098632812,-0.06400000303983688,0.0,25.34526824951172,-11.590721253654692
1.0,181.10501098632812,-0.06400000303983688,0.0,25.34526824951172,-11.590721253654692
2.0,182.84201049804688,-0.058000002056360245,0.0,25.537939071655273,-10.60483698487576
3.0,185.31500244140625,-0.055000003427267075,0.0,25.39781379699707,-10.19232576940135
4.0,187.12100219726562,-0.055000003427267075,0.0,25.187625885009766,-10.29165576216326
5.0,188.91400146484375,-0.05300000309944153,0.0,25.240171432495117,-10.01244266316462
6.0,191.31800842285156,-0.06300000101327896,0.0,25.432846069335938,-12.053034724498161
7.0,193.22100830078125,-0.05300000309944153,0.0,25.415328979492188,-10.240714038818624
8.0,194.87501525878906,-0.06000000238418579,0.0,25.31023597717285,-11.692501380145586
9.0,197.2370147705078,-0.05400000140070915,0.0,25.275203704833984,-10.650799073879114
10.0,199.00100708007812,-0.05300000309944153,0.0,25.362781524658203,-10.547053992036126
11.0,200.7100067138672,-0.06200000271201134,0.0,25.2927188873291,-12.44402096058758
12.0,203.0030059814453,-0.058000002056360245,0.0,25.2927188873291,-11.77417476437114
13.0,204.71200561523438,-0.0560000017285347,0.0,25.432846069335938,-11.46387266830493
14.0,206.3660125732422,-0.052000001072883606,0.0,25.39781379699707,-10.731032875215305
15.0,208.70001220703125,-0.05100000277161598,0.0,25.22265625,-10.643701200994883
16.0,210.31201171875,-0.058000002056360245,0.0,25.432846069335938,-12.19809711216476
17.0,211.8820037841797,-0.05000000074505806,0.0,25.32775115966797,-10.594100347073379
18.0,214.1750030517578,-0.049000002443790436,0.0,25.34526824951172,-10.494575672934957
19.0,215.9250030517578,-0.04800000414252281,0.0,25.450361251831055,-10.364401040958626
20.0,217.3560028076172,-0.052000001072883606,0.0,25.240171432495117,-11.302512379193786
21.0,219.67701721191406,-0.05000000074505806,0.0,25.20513916015625,-10.983851024267835
22.0,221.26101684570312,-0.0560000017285347,0.0,25.38029670715332,-12.39061732581672
23.0,222.7890167236328,-0.05700000375509262,0.0,25.082530975341797,-12.698974789840463
24.0,224.98501586914062,-0.05100000277161598,0.0,25.32775115966797,-11.474236432898238
25.0,226.52700805664062,-0.049000002443790436,0.0,25.2927188873291,-11.099823948359926
26.0,228.0550079345703,-0.055000003427267075,0.0,25.450361251831055,-12.543026218006787
27.0,230.07000732421875,-0.05000000074505806,0.0,25.31023597717285,-11.50350053762645
28.0,231.6820068359375,-0.046000003814697266,0.0,25.38029670715332,-10.657373198249843
29.0,233.18301391601562,-0.04800000414252281,0.0,25.32775115966797,-11.192785633934704
30.0,235.156005859375,-0.05000000074505806,0.0,25.432846069335938,-11.757800468173627
31.0,236.781005859375,-0.052000001072883606,0.0,25.257688522338867,-12.31261255872596
32.0,238.12901306152344,-0.04800000414252281,0.0,25.38029670715332,-11.430193613407994
33.0,240.2130126953125,-0.04700000211596489,0.0,25.2927188873291,-11.290012104961988
34.0,241.63101196289062,-0.04800000414252281,0.0,25.432846069335938,-11.59828957518073
35.0,243.10401916503906,-0.046000003814697266,0.0,25.2927188873291,-11.182785808960034
36.0,245.06301879882812,-0.04700000211596489,0.0,25.362781524658203,-11.517962402089665
37.0,246.4660186767578,-0.04700000211596489,0.0,25.275203704833984,-11.58390339932106
38.0,247.8690185546875,-0.049000002443790436,0.0,25.432846069335938,-12.145582514919624
39.0,249.75901794433594,-0.04500000178813934,0.0,25.17011070251465,-11.239156254099044
40.0,251.2320098876953,-0.049000002443790436,0.0,25.485393524169922,-12.310369098455453
